#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2026-04-15, 15:58:25
# Real time (s): 907.040
# Live time (s): 900.000
#
# Total counts:  84553
#
# Left marker:  1745 (656.430 keV)
# Right marker: 1779 (669.055 keV)
# Counts:       2529
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 8.481379
#     A1: 0.371317
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
13882	5163.109	0	0
13883	5163.481	0	0
13884	5163.852	0	0
13885	5164.223	0	0
13886	5164.595	0	0
13887	5164.966	0	0
13888	5165.337	0	0
13889	5165.709	0	0
13890	5166.080	0	0
13891	5166.451	0	0
13892	5166.823	0	0
13893	5167.194	0	0
13894	5167.565	0	0
13895	5167.936	0	0
13896	5168.308	0	0
13897	5168.679	0	0
13898	5169.050	0	0
13899	5169.422	0	0
13900	5169.793	0	0
13901	5170.164	0	0
13902	5170.536	0	0
13903	5170.907	0	0
13904	5171.278	0	0
13905	5171.650	0	0
13906	5172.021	0	0
13907	5172.392	0	0
13908	5172.764	0	0
13909	5173.135	0	0
13910	5173.506	0	0
13911	5173.878	0	0
13912	5174.249	0	0
13913	5174.620	0	0
13914	5174.991	0	0
13915	5175.363	0	0
13916	5175.734	0	0
13917	5176.105	0	0
13918	5176.477	0	0
13919	5176.848	0	0
13920	5177.219	0	0
13921	5177.591	0	0
13922	5177.962	0	0
13923	5178.333	0	0
13924	5178.705	0	0
13925	5179.076	0	0
13926	5179.447	0	0
13927	5179.819	0	0
13928	5180.190	0	0
13929	5180.561	0	0
13930	5180.933	0	0
13931	5181.304	0	0
13932	5181.675	0	0
13933	5182.047	0	0
13934	5182.418	0	0
13935	5182.789	0	0
13936	5183.160	0	0
13937	5183.532	0	0
13938	5183.903	0	0
13939	5184.274	0	0
13940	5184.646	0	0
13941	5185.017	0	0
13942	5185.388	0	0
13943	5185.760	0	0
13944	5186.131	0	0
13945	5186.502	0	0
13946	5186.874	0	0
13947	5187.245	0	0
13948	5187.616	0	0
13949	5187.988	0	0
13950	5188.359	0	0
13951	5188.730	0	0
13952	5189.102	0	0
13953	5189.473	0	0
13954	5189.844	0	0
13955	5190.216	0	0
13956	5190.587	0	0
13957	5190.958	0	0
13958	5191.329	0	0
13959	5191.701	0	0
13960	5192.072	0	0
13961	5192.443	0	0
13962	5192.815	0	0
13963	5193.186	0	0
13964	5193.557	0	0
13965	5193.929	0	0
13966	5194.300	0	0
13967	5194.671	0	0
13968	5195.043	0	0
13969	5195.414	0	0
13970	5195.785	0	0
13971	5196.157	0	0
13972	5196.528	0	0
13973	5196.899	0	0
13974	5197.271	0	0
13975	5197.642	0	0
13976	5198.013	0	0
13977	5198.384	0	0
13978	5198.756	0	0
13979	5199.127	0	0
13980	5199.498	0	0
13981	5199.870	0	0
13982	5200.241	0	0
13983	5200.612	0	0
13984	5200.984	0	0
13985	5201.355	0	0
13986	5201.726	0	0
13987	5202.098	0	0
13988	5202.469	0	0
13989	5202.840	0	0
13990	5203.212	0	0
13991	5203.583	0	0
13992	5203.954	0	0
13993	5204.326	0	0
13994	5204.697	0	0
13995	5205.068	0	0
13996	5205.440	0	0
13997	5205.811	0	0
13998	5206.182	0	0
13999	5206.553	0	0
14000	5206.925	0	0
14001	5207.296	0	0
14002	5207.667	0	0
14003	5208.039	0	0
14004	5208.410	0	0
14005	5208.781	0	0
14006	5209.153	0	0
14007	5209.524	0	0
14008	5209.895	0	0
14009	5210.267	0	0
14010	5210.638	0	0
14011	5211.009	0	0
14012	5211.381	0	0
14013	5211.752	0	0
14014	5212.123	0	0
14015	5212.495	0	0
14016	5212.866	0	0
14017	5213.237	0	0
14018	5213.609	0	0
14019	5213.980	0	0
14020	5214.351	0	0
14021	5214.722	0	0
14022	5215.094	0	0
14023	5215.465	0	0
14024	5215.836	0	0
14025	5216.208	0	0
14026	5216.579	0	0
14027	5216.950	0	0
14028	5217.322	0	0
14029	5217.693	0	0
14030	5218.064	0	0
14031	5218.436	0	0
14032	5218.807	0	0
14033	5219.178	0	0
14034	5219.550	0	0
14035	5219.921	0	0
14036	5220.292	0	0
14037	5220.664	0	0
14038	5221.035	0	0
14039	5221.406	0	0
14040	5221.777	0	0
14041	5222.149	1	0.00111111
14042	5222.520	0	0
14043	5222.891	0	0
14044	5223.263	0	0
14045	5223.634	0	0
14046	5224.005	0	0
14047	5224.377	0	0
14048	5224.748	0	0
14049	5225.119	0	0
14050	5225.491	0	0
14051	5225.862	0	0
14052	5226.233	0	0
14053	5226.605	0	0
14054	5226.976	0	0
14055	5227.347	0	0
14056	5227.719	0	0
14057	5228.090	0	0
14058	5228.461	0	0
14059	5228.833	0	0
14060	5229.204	0	0
14061	5229.575	0	0
14062	5229.946	0	0
14063	5230.318	0	0
14064	5230.689	0	0
14065	5231.060	0	0
14066	5231.432	0	0
14067	5231.803	0	0
14068	5232.174	0	0
14069	5232.546	0	0
14070	5232.917	0	0
14071	5233.288	0	0
14072	5233.660	0	0
14073	5234.031	0	0
14074	5234.402	0	0
14075	5234.774	0	0
14076	5235.145	0	0
14077	5235.516	0	0
14078	5235.888	0	0
14079	5236.259	0	0
14080	5236.630	0	0
14081	5237.001	0	0
14082	5237.373	0	0
14083	5237.744	0	0
14084	5238.115	0	0
14085	5238.487	0	0
14086	5238.858	0	0
14087	5239.229	0	0
14088	5239.601	0	0
14089	5239.972	0	0
14090	5240.343	0	0
14091	5240.715	0	0
14092	5241.086	0	0
14093	5241.457	0	0
14094	5241.829	0	0
14095	5242.200	0	0
14096	5242.571	0	0
14097	5242.943	0	0
14098	5243.314	0	0
14099	5243.685	1	0.00111111
14100	5244.057	0	0
14101	5244.428	0	0
14102	5244.799	0	0
14103	5245.170	0	0
14104	5245.542	0	0
14105	5245.913	0	0
14106	5246.284	0	0
14107	5246.656	0	0
14108	5247.027	0	0
14109	5247.398	0	0
14110	5247.770	0	0
14111	5248.141	0	0
14112	5248.512	0	0
14113	5248.884	0	0
14114	5249.255	0	0
14115	5249.626	0	0
14116	5249.998	0	0
14117	5250.369	0	0
14118	5250.740	0	0
14119	5251.112	0	0
14120	5251.483	0	0
14121	5251.854	0	0
14122	5252.226	0	0
14123	5252.597	0	0
14124	5252.968	0	0
14125	5253.339	0	0
14126	5253.711	0	0
14127	5254.082	0	0
14128	5254.453	0	0
14129	5254.825	0	0
14130	5255.196	0	0
14131	5255.567	0	0
14132	5255.939	0	0
14133	5256.310	0	0
14134	5256.681	0	0
14135	5257.053	0	0
14136	5257.424	0	0
14137	5257.795	1	0.00111111
14138	5258.167	0	0
14139	5258.538	0	0
14140	5258.909	0	0
14141	5259.281	0	0
14142	5259.652	0	0
14143	5260.023	0	0
14144	5260.394	0	0
14145	5260.766	0	0
14146	5261.137	0	0
14147	5261.508	0	0
14148	5261.880	0	0
14149	5262.251	0	0
14150	5262.622	0	0
14151	5262.994	0	0
14152	5263.365	0	0
14153	5263.736	0	0
14154	5264.108	0	0
14155	5264.479	0	0
14156	5264.850	0	0
14157	5265.222	0	0
14158	5265.593	0	0
14159	5265.964	0	0
14160	5266.336	0	0
14161	5266.707	0	0
14162	5267.078	0	0
14163	5267.450	0	0
14164	5267.821	0	0
14165	5268.192	0	0
14166	5268.563	0	0
14167	5268.935	0	0
14168	5269.306	0	0
14169	5269.677	0	0
14170	5270.049	0	0
14171	5270.420	0	0
14172	5270.791	0	0
14173	5271.163	0	0
14174	5271.534	0	0
14175	5271.905	0	0
14176	5272.277	0	0
14177	5272.648	0	0
14178	5273.019	0	0
14179	5273.391	0	0
14180	5273.762	0	0
14181	5274.133	0	0
14182	5274.505	0	0
14183	5274.876	0	0
14184	5275.247	0	0
14185	5275.619	0	0
14186	5275.990	0	0
14187	5276.361	0	0
14188	5276.732	0	0
14189	5277.104	0	0
14190	5277.475	0	0
14191	5277.846	0	0
14192	5278.218	0	0
14193	5278.589	0	0
14194	5278.960	0	0
14195	5279.332	0	0
14196	5279.703	0	0
14197	5280.074	0	0
14198	5280.446	0	0
14199	5280.817	0	0
14200	5281.188	0	0
14201	5281.560	0	0
14202	5281.931	0	0
14203	5282.302	0	0
14204	5282.674	0	0
14205	5283.045	0	0
14206	5283.416	0	0
14207	5283.787	0	0
14208	5284.159	0	0
14209	5284.530	0	0
14210	5284.901	0	0
14211	5285.273	0	0
14212	5285.644	0	0
14213	5286.015	0	0
14214	5286.387	0	0
14215	5286.758	0	0
14216	5287.129	0	0
14217	5287.501	0	0
14218	5287.872	0	0
14219	5288.243	0	0
14220	5288.615	0	0
14221	5288.986	0	0
14222	5289.357	0	0
14223	5289.729	0	0
14224	5290.100	0	0
14225	5290.471	0	0
14226	5290.843	0	0
14227	5291.214	0	0
14228	5291.585	0	0
14229	5291.956	0	0
14230	5292.328	0	0
14231	5292.699	0	0
14232	5293.070	0	0
14233	5293.442	0	0
14234	5293.813	0	0
14235	5294.184	0	0
14236	5294.556	0	0
14237	5294.927	0	0
14238	5295.298	0	0
14239	5295.670	0	0
14240	5296.041	0	0
14241	5296.412	0	0
14242	5296.784	0	0
14243	5297.155	0	0
14244	5297.526	0	0
14245	5297.898	0	0
14246	5298.269	0	0
14247	5298.640	0	0
14248	5299.012	0	0
14249	5299.383	0	0
14250	5299.754	0	0
14251	5300.125	0	0
14252	5300.497	0	0
14253	5300.868	0	0
14254	5301.239	0	0
14255	5301.611	0	0
14256	5301.982	0	0
14257	5302.353	0	0
14258	5302.725	0	0
14259	5303.096	0	0
14260	5303.467	0	0
14261	5303.839	0	0
14262	5304.210	0	0
14263	5304.581	0	0
14264	5304.953	0	0
14265	5305.324	0	0
14266	5305.695	0	0
14267	5306.067	0	0
14268	5306.438	0	0
14269	5306.809	0	0
14270	5307.180	0	0
14271	5307.552	0	0
14272	5307.923	0	0
14273	5308.294	0	0
14274	5308.666	0	0
14275	5309.037	0	0
14276	5309.408	0	0
14277	5309.780	0	0
14278	5310.151	1	0.00111111
14279	5310.522	0	0
14280	5310.894	0	0
14281	5311.265	0	0
14282	5311.636	0	0
14283	5312.008	0	0
14284	5312.379	0	0
14285	5312.750	0	0
14286	5313.122	0	0
14287	5313.493	0	0
14288	5313.864	0	0
14289	5314.236	0	0
14290	5314.607	0	0
14291	5314.978	0	0
14292	5315.349	0	0
14293	5315.721	0	0
14294	5316.092	0	0
14295	5316.463	0	0
14296	5316.835	0	0
14297	5317.206	0	0
14298	5317.577	0	0
14299	5317.949	0	0
14300	5318.320	0	0
14301	5318.691	0	0
14302	5319.063	0	0
14303	5319.434	0	0
14304	5319.805	0	0
14305	5320.177	0	0
14306	5320.548	0	0
14307	5320.919	0	0
14308	5321.291	0	0
14309	5321.662	0	0
14310	5322.033	0	0
14311	5322.404	0	0
14312	5322.776	0	0
14313	5323.147	0	0
14314	5323.518	0	0
14315	5323.890	0	0
14316	5324.261	0	0
14317	5324.632	0	0
14318	5325.004	0	0
14319	5325.375	0	0
14320	5325.746	0	0
14321	5326.118	0	0
14322	5326.489	0	0
14323	5326.860	0	0
14324	5327.232	0	0
14325	5327.603	0	0
14326	5327.974	0	0
14327	5328.346	0	0
14328	5328.717	0	0
14329	5329.088	0	0
14330	5329.460	0	0
14331	5329.831	0	0
14332	5330.202	0	0
14333	5330.573	0	0
14334	5330.945	0	0
14335	5331.316	0	0
14336	5331.687	0	0
14337	5332.059	0	0
14338	5332.430	0	0
14339	5332.801	0	0
14340	5333.173	0	0
14341	5333.544	0	0
14342	5333.915	0	0
14343	5334.287	0	0
14344	5334.658	0	0
14345	5335.029	0	0
14346	5335.401	0	0
14347	5335.772	0	0
14348	5336.143	0	0
14349	5336.515	0	0
14350	5336.886	0	0
14351	5337.257	0	0
14352	5337.629	0	0
14353	5338.000	0	0
14354	5338.371	0	0
14355	5338.742	0	0
14356	5339.114	0	0
14357	5339.485	0	0
14358	5339.856	0	0
14359	5340.228	0	0
14360	5340.599	0	0
14361	5340.970	0	0
14362	5341.342	0	0
14363	5341.713	0	0
14364	5342.084	0	0
14365	5342.456	0	0
14366	5342.827	0	0
14367	5343.198	0	0
14368	5343.570	0	0
14369	5343.941	0	0
14370	5344.312	0	0
14371	5344.684	0	0
14372	5345.055	0	0
14373	5345.426	0	0
14374	5345.797	0	0
14375	5346.169	0	0
14376	5346.540	0	0
14377	5346.911	0	0
14378	5347.283	0	0
14379	5347.654	0	0
14380	5348.025	0	0
14381	5348.397	1	0.00111111
14382	5348.768	0	0
14383	5349.139	0	0
14384	5349.511	0	0
14385	5349.882	0	0
14386	5350.253	0	0
14387	5350.625	0	0
14388	5350.996	0	0
14389	5351.367	0	0
14390	5351.739	0	0
14391	5352.110	0	0
14392	5352.481	0	0
14393	5352.853	0	0
14394	5353.224	0	0
14395	5353.595	0	0
14396	5353.966	0	0
14397	5354.338	0	0
14398	5354.709	0	0
14399	5355.080	0	0
14400	5355.452	0	0
14401	5355.823	0	0
14402	5356.194	0	0
14403	5356.566	0	0
14404	5356.937	0	0
14405	5357.308	0	0
14406	5357.680	0	0
14407	5358.051	0	0
14408	5358.422	0	0
14409	5358.794	1	0.00111111
14410	5359.165	0	0
14411	5359.536	0	0
14412	5359.908	0	0
14413	5360.279	0	0
14414	5360.650	0	0
14415	5361.022	0	0
14416	5361.393	0	0
14417	5361.764	0	0
14418	5362.135	0	0
14419	5362.507	0	0
14420	5362.878	0	0
14421	5363.249	0	0
14422	5363.621	0	0
14423	5363.992	0	0
14424	5364.363	0	0
14425	5364.735	0	0
14426	5365.106	0	0
14427	5365.477	0	0
14428	5365.849	0	0
14429	5366.220	0	0
14430	5366.591	0	0
14431	5366.963	0	0
14432	5367.334	0	0
14433	5367.705	0	0
14434	5368.077	0	0
14435	5368.448	0	0
14436	5368.819	0	0
14437	5369.190	0	0
14438	5369.562	0	0
14439	5369.933	0	0
14440	5370.304	0	0
14441	5370.676	0	0
14442	5371.047	0	0
14443	5371.418	0	0
14444	5371.790	0	0
14445	5372.161	0	0
14446	5372.532	0	0
14447	5372.904	0	0
14448	5373.275	0	0
14449	5373.646	0	0
14450	5374.018	0	0
14451	5374.389	0	0
14452	5374.760	0	0
14453	5375.132	0	0
14454	5375.503	0	0
14455	5375.874	0	0
14456	5376.246	0	0
14457	5376.617	0	0
14458	5376.988	0	0
14459	5377.359	0	0
14460	5377.731	0	0
14461	5378.102	0	0
14462	5378.473	0	0
14463	5378.845	0	0
14464	5379.216	0	0
14465	5379.587	0	0
14466	5379.959	0	0
14467	5380.330	0	0
14468	5380.701	0	0
14469	5381.073	0	0
14470	5381.444	0	0
14471	5381.815	0	0
14472	5382.187	0	0
14473	5382.558	0	0
14474	5382.929	0	0
14475	5383.301	0	0
14476	5383.672	0	0
14477	5384.043	0	0
14478	5384.415	0	0
14479	5384.786	0	0
14480	5385.157	0	0
14481	5385.528	0	0
14482	5385.900	0	0
14483	5386.271	0	0
14484	5386.642	0	0
14485	5387.014	0	0
14486	5387.385	0	0
14487	5387.756	0	0
14488	5388.128	0	0
14489	5388.499	0	0
14490	5388.870	0	0
14491	5389.242	0	0
14492	5389.613	0	0
14493	5389.984	0	0
14494	5390.356	0	0
14495	5390.727	0	0
14496	5391.098	1	0.00111111
14497	5391.470	0	0
14498	5391.841	0	0
14499	5392.212	0	0
14500	5392.583	0	0
14501	5392.955	0	0
14502	5393.326	0	0
14503	5393.697	0	0
14504	5394.069	0	0
14505	5394.440	0	0
14506	5394.811	0	0
14507	5395.183	0	0
14508	5395.554	0	0
14509	5395.925	0	0
14510	5396.297	0	0
14511	5396.668	0	0
14512	5397.039	0	0
14513	5397.411	0	0
14514	5397.782	0	0
14515	5398.153	0	0
14516	5398.525	0	0
14517	5398.896	0	0
14518	5399.267	0	0
14519	5399.639	0	0
14520	5400.010	0	0
14521	5400.381	0	0
14522	5400.752	0	0
14523	5401.124	0	0
14524	5401.495	0	0
14525	5401.866	0	0
14526	5402.238	1	0.00111111
14527	5402.609	0	0
14528	5402.980	0	0
14529	5403.352	0	0
14530	5403.723	0	0
14531	5404.094	0	0
14532	5404.466	0	0
14533	5404.837	0	0
14534	5405.208	0	0
14535	5405.580	0	0
14536	5405.951	0	0
14537	5406.322	0	0
14538	5406.694	0	0
14539	5407.065	0	0
14540	5407.436	0	0
14541	5407.807	0	0
14542	5408.179	0	0
14543	5408.550	0	0
14544	5408.921	0	0
14545	5409.293	0	0
14546	5409.664	0	0
14547	5410.035	0	0
14548	5410.407	0	0
14549	5410.778	0	0
14550	5411.149	0	0
14551	5411.521	0	0
14552	5411.892	0	0
14553	5412.263	0	0
14554	5412.635	0	0
14555	5413.006	0	0
14556	5413.377	0	0
14557	5413.749	0	0
14558	5414.120	0	0
14559	5414.491	0	0
14560	5414.863	0	0
14561	5415.234	0	0
14562	5415.605	0	0
14563	5415.976	0	0
14564	5416.348	0	0
14565	5416.719	0	0
14566	5417.090	0	0
14567	5417.462	0	0
14568	5417.833	0	0
14569	5418.204	0	0
14570	5418.576	0	0
14571	5418.947	0	0
14572	5419.318	0	0
14573	5419.690	0	0
14574	5420.061	0	0
14575	5420.432	0	0
14576	5420.804	0	0
14577	5421.175	0	0
14578	5421.546	0	0
14579	5421.918	0	0
14580	5422.289	0	0
14581	5422.660	0	0
14582	5423.032	0	0
14583	5423.403	0	0
14584	5423.774	0	0
14585	5424.145	0	0
14586	5424.517	0	0
14587	5424.888	0	0
14588	5425.259	0	0
14589	5425.631	0	0
14590	5426.002	0	0
14591	5426.373	0	0
14592	5426.745	0	0
14593	5427.116	0	0
14594	5427.487	0	0
14595	5427.859	0	0
14596	5428.230	1	0.00111111
14597	5428.601	0	0
14598	5428.973	0	0
14599	5429.344	0	0
14600	5429.715	0	0
14601	5430.087	0	0
14602	5430.458	0	0
14603	5430.829	0	0
14604	5431.200	0	0
14605	5431.572	0	0
14606	5431.943	0	0
14607	5432.314	0	0
14608	5432.686	0	0
14609	5433.057	0	0
14610	5433.428	0	0
14611	5433.800	0	0
14612	5434.171	0	0
14613	5434.542	0	0
14614	5434.914	0	0
14615	5435.285	0	0
14616	5435.656	0	0
14617	5436.028	0	0
14618	5436.399	0	0
14619	5436.770	0	0
14620	5437.142	0	0
14621	5437.513	0	0
14622	5437.884	0	0
14623	5438.256	0	0
14624	5438.627	0	0
14625	5438.998	0	0
14626	5439.369	0	0
14627	5439.741	0	0
14628	5440.112	0	0
14629	5440.483	0	0
14630	5440.855	0	0
14631	5441.226	0	0
14632	5441.597	0	0
14633	5441.969	0	0
14634	5442.340	0	0
14635	5442.711	0	0
14636	5443.083	0	0
14637	5443.454	1	0.00111111
14638	5443.825	0	0
14639	5444.197	0	0
14640	5444.568	0	0
14641	5444.939	0	0
14642	5445.311	0	0
14643	5445.682	0	0
14644	5446.053	0	0
14645	5446.425	0	0
14646	5446.796	1	0.00111111
14647	5447.167	0	0
14648	5447.538	0	0
14649	5447.910	0	0
14650	5448.281	0	0
14651	5448.652	0	0
14652	5449.024	0	0
14653	5449.395	0	0
14654	5449.766	0	0
14655	5450.138	0	0
14656	5450.509	0	0
14657	5450.880	0	0
14658	5451.252	0	0
14659	5451.623	0	0
14660	5451.994	0	0
14661	5452.366	0	0
14662	5452.737	0	0
14663	5453.108	0	0
14664	5453.480	0	0
14665	5453.851	0	0
14666	5454.222	0	0
14667	5454.593	0	0
14668	5454.965	0	0
14669	5455.336	0	0
14670	5455.707	0	0
14671	5456.079	0	0
14672	5456.450	0	0
14673	5456.821	0	0
14674	5457.193	0	0
14675	5457.564	0	0
14676	5457.935	0	0
14677	5458.307	0	0
14678	5458.678	0	0
14679	5459.049	0	0
14680	5459.421	0	0
14681	5459.792	0	0
14682	5460.163	1	0.00111111
14683	5460.535	0	0
14684	5460.906	0	0
14685	5461.277	0	0
14686	5461.649	0	0
14687	5462.020	0	0
14688	5462.391	0	0
14689	5462.762	0	0
14690	5463.134	0	0
14691	5463.505	0	0
14692	5463.876	0	0
14693	5464.248	0	0
14694	5464.619	0	0
14695	5464.990	0	0
14696	5465.362	0	0
14697	5465.733	0	0
14698	5466.104	0	0
14699	5466.476	1	0.00111111
14700	5466.847	0	0
14701	5467.218	0	0
14702	5467.590	0	0
14703	5467.961	0	0
14704	5468.332	0	0
14705	5468.704	0	0
14706	5469.075	0	0
14707	5469.446	0	0
14708	5469.818	0	0
14709	5470.189	0	0
14710	5470.560	0	0
14711	5470.931	0	0
14712	5471.303	0	0
14713	5471.674	0	0
14714	5472.045	0	0
14715	5472.417	0	0
14716	5472.788	0	0
14717	5473.159	0	0
14718	5473.531	0	0
14719	5473.902	0	0
14720	5474.273	0	0
14721	5474.645	0	0
14722	5475.016	0	0
14723	5475.387	0	0
14724	5475.759	0	0
14725	5476.130	0	0
14726	5476.501	0	0
14727	5476.873	0	0
14728	5477.244	1	0.00111111
14729	5477.615	0	0
14730	5477.986	0	0
14731	5478.358	0	0
14732	5478.729	0	0
14733	5479.100	0	0
14734	5479.472	0	0
14735	5479.843	0	0
14736	5480.214	0	0
14737	5480.586	0	0
14738	5480.957	0	0
14739	5481.328	0	0
14740	5481.700	0	0
14741	5482.071	0	0
14742	5482.442	0	0
14743	5482.814	0	0
14744	5483.185	0	0
14745	5483.556	0	0
14746	5483.928	0	0
14747	5484.299	0	0
14748	5484.670	0	0
14749	5485.042	0	0
14750	5485.413	0	0
14751	5485.784	0	0
14752	5486.155	0	0
14753	5486.527	0	0
14754	5486.898	0	0
14755	5487.269	0	0
14756	5487.641	0	0
14757	5488.012	0	0
14758	5488.383	0	0
14759	5488.755	0	0
14760	5489.126	0	0
14761	5489.497	0	0
14762	5489.869	0	0
14763	5490.240	0	0
14764	5490.611	0	0
14765	5490.983	0	0
14766	5491.354	0	0
14767	5491.725	0	0
14768	5492.097	0	0
14769	5492.468	0	0
14770	5492.839	1	0.00111111
14771	5493.210	0	0
14772	5493.582	0	0
14773	5493.953	0	0
14774	5494.324	0	0
14775	5494.696	0	0
14776	5495.067	0	0
14777	5495.438	0	0
14778	5495.810	0	0
14779	5496.181	0	0
14780	5496.552	0	0
14781	5496.924	0	0
14782	5497.295	0	0
14783	5497.666	0	0
14784	5498.038	0	0
14785	5498.409	0	0
14786	5498.780	0	0
14787	5499.152	0	0
14788	5499.523	0	0
14789	5499.894	0	0
14790	5500.266	0	0
14791	5500.637	0	0
14792	5501.008	0	0
14793	5501.379	0	0
14794	5501.751	0	0
14795	5502.122	0	0
14796	5502.493	0	0
14797	5502.865	0	0
14798	5503.236	0	0
14799	5503.607	0	0
14800	5503.979	0	0
14801	5504.350	0	0
14802	5504.721	0	0
14803	5505.093	0	0
14804	5505.464	0	0
14805	5505.835	0	0
14806	5506.207	0	0
14807	5506.578	0	0
14808	5506.949	0	0
14809	5507.321	0	0
14810	5507.692	0	0
14811	5508.063	0	0
14812	5508.435	0	0
14813	5508.806	1	0.00111111
14814	5509.177	0	0
14815	5509.548	0	0
14816	5509.920	0	0
14817	5510.291	0	0
14818	5510.662	0	0
14819	5511.034	0	0
14820	5511.405	0	0
14821	5511.776	0	0
14822	5512.148	0	0
14823	5512.519	0	0
14824	5512.890	0	0
14825	5513.262	0	0
14826	5513.633	0	0
14827	5514.004	0	0
14828	5514.376	0	0
14829	5514.747	0	0
14830	5515.118	0	0
14831	5515.490	0	0
14832	5515.861	0	0
14833	5516.232	0	0
14834	5516.603	0	0
14835	5516.975	0	0
14836	5517.346	0	0
14837	5517.717	0	0
14838	5518.089	0	0
14839	5518.460	0	0
14840	5518.831	0	0
14841	5519.203	0	0
14842	5519.574	0	0
14843	5519.945	0	0
14844	5520.317	0	0
14845	5520.688	0	0
14846	5521.059	0	0
14847	5521.431	0	0
14848	5521.802	0	0
14849	5522.173	0	0
14850	5522.545	0	0
14851	5522.916	0	0
14852	5523.287	0	0
14853	5523.659	0	0
14854	5524.030	0	0
14855	5524.401	0	0
14856	5524.772	0	0
14857	5525.144	0	0
14858	5525.515	0	0
14859	5525.886	0	0
14860	5526.258	0	0
14861	5526.629	0	0
14862	5527.000	0	0
14863	5527.372	0	0
14864	5527.743	0	0
14865	5528.114	0	0
14866	5528.486	0	0
14867	5528.857	1	0.00111111
14868	5529.228	0	0
14869	5529.600	0	0
14870	5529.971	0	0
14871	5530.342	0	0
14872	5530.714	0	0
14873	5531.085	0	0
14874	5531.456	0	0
14875	5531.828	0	0
14876	5532.199	0	0
14877	5532.570	0	0
14878	5532.941	0	0
14879	5533.313	0	0
14880	5533.684	0	0
14881	5534.055	0	0
14882	5534.427	0	0
14883	5534.798	0	0
14884	5535.169	0	0
14885	5535.541	0	0
14886	5535.912	0	0
14887	5536.283	0	0
14888	5536.655	0	0
14889	5537.026	0	0
14890	5537.397	0	0
14891	5537.769	0	0
14892	5538.140	0	0
14893	5538.511	0	0
14894	5538.883	0	0
14895	5539.254	0	0
14896	5539.625	0	0
14897	5539.996	0	0
14898	5540.368	0	0
14899	5540.739	0	0
14900	5541.110	0	0
14901	5541.482	0	0
14902	5541.853	0	0
14903	5542.224	0	0
14904	5542.596	0	0
14905	5542.967	0	0
14906	5543.338	0	0
14907	5543.710	0	0
14908	5544.081	0	0
14909	5544.452	0	0
14910	5544.824	0	0
14911	5545.195	0	0
14912	5545.566	0	0
14913	5545.938	0	0
14914	5546.309	0	0
14915	5546.680	0	0
14916	5547.052	0	0
14917	5547.423	0	0
14918	5547.794	0	0
14919	5548.165	0	0
14920	5548.537	0	0
14921	5548.908	0	0
14922	5549.279	0	0
14923	5549.651	0	0
14924	5550.022	0	0
14925	5550.393	0	0
14926	5550.765	0	0
14927	5551.136	0	0
14928	5551.507	0	0
14929	5551.879	0	0
14930	5552.250	0	0
14931	5552.621	0	0
14932	5552.993	0	0
14933	5553.364	0	0
14934	5553.735	0	0
14935	5554.107	0	0
14936	5554.478	0	0
14937	5554.849	0	0
14938	5555.220	0	0
14939	5555.592	0	0
14940	5555.963	1	0.00111111
14941	5556.334	0	0
14942	5556.706	0	0
14943	5557.077	0	0
14944	5557.448	0	0
14945	5557.820	0	0
14946	5558.191	0	0
14947	5558.562	0	0
14948	5558.934	0	0
14949	5559.305	0	0
14950	5559.676	0	0
14951	5560.048	0	0
14952	5560.419	0	0
14953	5560.790	0	0
14954	5561.162	0	0
14955	5561.533	0	0
14956	5561.904	0	0
14957	5562.276	0	0
14958	5562.647	0	0
14959	5563.018	0	0
14960	5563.389	0	0
14961	5563.761	0	0
14962	5564.132	0	0
14963	5564.503	0	0
14964	5564.875	0	0
14965	5565.246	0	0
14966	5565.617	0	0
14967	5565.989	0	0
14968	5566.360	0	0
14969	5566.731	0	0
14970	5567.103	0	0
14971	5567.474	0	0
14972	5567.845	0	0
14973	5568.217	0	0
14974	5568.588	0	0
14975	5568.959	0	0
14976	5569.331	0	0
14977	5569.702	0	0
14978	5570.073	0	0
14979	5570.445	0	0
14980	5570.816	0	0
14981	5571.187	0	0
14982	5571.558	0	0
14983	5571.930	0	0
14984	5572.301	0	0
14985	5572.672	0	0
14986	5573.044	0	0
14987	5573.415	0	0
14988	5573.786	0	0
14989	5574.158	0	0
14990	5574.529	0	0
14991	5574.900	0	0
14992	5575.272	0	0
14993	5575.643	0	0
14994	5576.014	0	0
14995	5576.386	0	0
14996	5576.757	0	0
14997	5577.128	0	0
14998	5577.500	0	0
14999	5577.871	0	0
15000	5578.242	0	0
15001	5578.613	0	0
15002	5578.985	0	0
15003	5579.356	0	0
15004	5579.727	0	0
15005	5580.099	0	0
15006	5580.470	0	0
15007	5580.841	0	0
15008	5581.213	0	0
15009	5581.584	0	0
15010	5581.955	0	0
15011	5582.327	0	0
15012	5582.698	0	0
15013	5583.069	0	0
15014	5583.441	0	0
15015	5583.812	0	0
15016	5584.183	0	0
15017	5584.555	0	0
15018	5584.926	0	0
