#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2026-04-15, 10:31:16
# Real time (s): 6165.170
# Live time (s): 6000.000
#
# Total counts:  578519
#
# Left marker:  1745 (656.430 keV)
# Right marker: 1779 (669.055 keV)
# Counts:       3052
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 8.481379
#     A1: 0.371317
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
924	351.579	174	0.029
925	351.950	198	0.033
926	352.321	184	0.0306667
927	352.693	192	0.032
928	353.064	182	0.0303333
929	353.435	185	0.0308333
930	353.807	196	0.0326667
931	354.178	221	0.0368333
932	354.549	187	0.0311667
933	354.921	187	0.0311667
934	355.292	152	0.0253333
935	355.663	206	0.0343333
936	356.034	192	0.032
937	356.406	194	0.0323333
938	356.777	179	0.0298333
939	357.148	177	0.0295
940	357.520	179	0.0298333
941	357.891	199	0.0331667
942	358.262	181	0.0301667
943	358.634	188	0.0313333
944	359.005	195	0.0325
945	359.376	177	0.0295
946	359.748	171	0.0285
947	360.119	199	0.0331667
948	360.490	174	0.029
949	360.862	198	0.033
950	361.233	172	0.0286667
951	361.604	182	0.0303333
952	361.976	207	0.0345
953	362.347	203	0.0338333
954	362.718	183	0.0305
955	363.089	182	0.0303333
956	363.461	184	0.0306667
957	363.832	207	0.0345
958	364.203	178	0.0296667
959	364.575	185	0.0308333
960	364.946	189	0.0315
961	365.317	177	0.0295
962	365.689	179	0.0298333
963	366.060	196	0.0326667
964	366.431	173	0.0288333
965	366.803	180	0.03
966	367.174	170	0.0283333
967	367.545	201	0.0335
968	367.917	171	0.0285
969	368.288	203	0.0338333
970	368.659	212	0.0353333
971	369.031	162	0.027
972	369.402	207	0.0345
973	369.773	180	0.03
974	370.145	193	0.0321667
975	370.516	209	0.0348333
976	370.887	190	0.0316667
977	371.258	196	0.0326667
978	371.630	179	0.0298333
979	372.001	161	0.0268333
980	372.372	201	0.0335
981	372.744	193	0.0321667
982	373.115	192	0.032
983	373.486	181	0.0301667
984	373.858	209	0.0348333
985	374.229	203	0.0338333
986	374.600	214	0.0356667
987	374.972	193	0.0321667
988	375.343	186	0.031
989	375.714	195	0.0325
990	376.086	201	0.0335
991	376.457	189	0.0315
992	376.828	181	0.0301667
993	377.200	199	0.0331667
994	377.571	196	0.0326667
995	377.942	191	0.0318333
996	378.313	169	0.0281667
997	378.685	187	0.0311667
998	379.056	174	0.029
999	379.427	155	0.0258333
1000	379.799	200	0.0333333
1001	380.170	179	0.0298333
1002	380.541	182	0.0303333
1003	380.913	166	0.0276667
1004	381.284	188	0.0313333
1005	381.655	173	0.0288333
1006	382.027	167	0.0278333
1007	382.398	165	0.0275
1008	382.769	169	0.0281667
1009	383.141	166	0.0276667
1010	383.512	162	0.027
1011	383.883	158	0.0263333
1012	384.255	187	0.0311667
1013	384.626	178	0.0296667
1014	384.997	176	0.0293333
1015	385.369	155	0.0258333
1016	385.740	169	0.0281667
1017	386.111	177	0.0295
1018	386.482	156	0.026
1019	386.854	173	0.0288333
1020	387.225	163	0.0271667
1021	387.596	173	0.0288333
1022	387.968	159	0.0265
1023	388.339	175	0.0291667
1024	388.710	187	0.0311667
1025	389.082	172	0.0286667
1026	389.453	163	0.0271667
1027	389.824	165	0.0275
1028	390.196	190	0.0316667
1029	390.567	194	0.0323333
1030	390.938	181	0.0301667
1031	391.310	176	0.0293333
1032	391.681	147	0.0245
1033	392.052	134	0.0223333
1034	392.424	177	0.0295
1035	392.795	164	0.0273333
1036	393.166	181	0.0301667
1037	393.538	162	0.027
1038	393.909	167	0.0278333
1039	394.280	181	0.0301667
1040	394.651	175	0.0291667
1041	395.023	146	0.0243333
1042	395.394	170	0.0283333
1043	395.765	183	0.0305
1044	396.137	189	0.0315
1045	396.508	151	0.0251667
1046	396.879	183	0.0305
1047	397.251	167	0.0278333
1048	397.622	175	0.0291667
1049	397.993	147	0.0245
1050	398.365	182	0.0303333
1051	398.736	143	0.0238333
1052	399.107	162	0.027
1053	399.479	147	0.0245
1054	399.850	171	0.0285
1055	400.221	169	0.0281667
1056	400.593	149	0.0248333
1057	400.964	148	0.0246667
1058	401.335	164	0.0273333
1059	401.706	158	0.0263333
1060	402.078	145	0.0241667
1061	402.449	164	0.0273333
1062	402.820	151	0.0251667
1063	403.192	183	0.0305
1064	403.563	177	0.0295
1065	403.934	150	0.025
1066	404.306	182	0.0303333
1067	404.677	167	0.0278333
1068	405.048	177	0.0295
1069	405.420	176	0.0293333
1070	405.791	169	0.0281667
1071	406.162	155	0.0258333
1072	406.534	170	0.0283333
1073	406.905	181	0.0301667
1074	407.276	165	0.0275
1075	407.648	168	0.028
1076	408.019	146	0.0243333
1077	408.390	184	0.0306667
1078	408.762	184	0.0306667
1079	409.133	164	0.0273333
1080	409.504	142	0.0236667
1081	409.875	170	0.0283333
1082	410.247	167	0.0278333
1083	410.618	158	0.0263333
1084	410.989	138	0.023
1085	411.361	155	0.0258333
1086	411.732	156	0.026
1087	412.103	169	0.0281667
1088	412.475	159	0.0265
1089	412.846	139	0.0231667
1090	413.217	170	0.0283333
1091	413.589	189	0.0315
1092	413.960	157	0.0261667
1093	414.331	164	0.0273333
1094	414.703	181	0.0301667
1095	415.074	157	0.0261667
1096	415.445	160	0.0266667
1097	415.817	158	0.0263333
1098	416.188	166	0.0276667
1099	416.559	176	0.0293333
1100	416.931	145	0.0241667
1101	417.302	177	0.0295
1102	417.673	163	0.0271667
1103	418.044	155	0.0258333
1104	418.416	145	0.0241667
1105	418.787	146	0.0243333
1106	419.158	149	0.0248333
1107	419.530	172	0.0286667
1108	419.901	179	0.0298333
1109	420.272	158	0.0263333
1110	420.644	149	0.0248333
1111	421.015	150	0.025
1112	421.386	161	0.0268333
1113	421.758	179	0.0298333
1114	422.129	156	0.026
1115	422.500	147	0.0245
1116	422.872	200	0.0333333
1117	423.243	174	0.029
1118	423.614	168	0.028
1119	423.986	163	0.0271667
1120	424.357	154	0.0256667
1121	424.728	162	0.027
1122	425.099	190	0.0316667
1123	425.471	155	0.0258333
1124	425.842	138	0.023
1125	426.213	172	0.0286667
1126	426.585	173	0.0288333
1127	426.956	154	0.0256667
1128	427.327	159	0.0265
1129	427.699	178	0.0296667
1130	428.070	154	0.0256667
1131	428.441	158	0.0263333
1132	428.813	194	0.0323333
1133	429.184	177	0.0295
1134	429.555	153	0.0255
1135	429.927	157	0.0261667
1136	430.298	169	0.0281667
1137	430.669	157	0.0261667
1138	431.041	150	0.025
1139	431.412	184	0.0306667
1140	431.783	141	0.0235
1141	432.155	153	0.0255
1142	432.526	165	0.0275
1143	432.897	156	0.026
1144	433.268	170	0.0283333
1145	433.640	163	0.0271667
1146	434.011	147	0.0245
1147	434.382	160	0.0266667
1148	434.754	168	0.028
1149	435.125	164	0.0273333
1150	435.496	164	0.0273333
1151	435.868	160	0.0266667
1152	436.239	180	0.03
1153	436.610	148	0.0246667
1154	436.982	156	0.026
1155	437.353	159	0.0265
1156	437.724	166	0.0276667
1157	438.096	170	0.0283333
1158	438.467	151	0.0251667
1159	438.838	152	0.0253333
1160	439.210	157	0.0261667
1161	439.581	156	0.026
1162	439.952	154	0.0256667
1163	440.323	169	0.0281667
1164	440.695	166	0.0276667
1165	441.066	154	0.0256667
1166	441.437	167	0.0278333
1167	441.809	150	0.025
1168	442.180	160	0.0266667
1169	442.551	150	0.025
1170	442.923	180	0.03
1171	443.294	162	0.027
1172	443.665	131	0.0218333
1173	444.037	165	0.0275
1174	444.408	168	0.028
1175	444.779	168	0.028
1176	445.151	161	0.0268333
1177	445.522	159	0.0265
1178	445.893	162	0.027
1179	446.265	165	0.0275
1180	446.636	160	0.0266667
1181	447.007	131	0.0218333
1182	447.379	163	0.0271667
1183	447.750	171	0.0285
1184	448.121	182	0.0303333
1185	448.492	152	0.0253333
1186	448.864	148	0.0246667
1187	449.235	158	0.0263333
1188	449.606	175	0.0291667
1189	449.978	163	0.0271667
1190	450.349	172	0.0286667
1191	450.720	154	0.0256667
1192	451.092	157	0.0261667
1193	451.463	155	0.0258333
1194	451.834	162	0.027
1195	452.206	171	0.0285
1196	452.577	195	0.0325
1197	452.948	152	0.0253333
1198	453.320	166	0.0276667
1199	453.691	154	0.0256667
1200	454.062	178	0.0296667
1201	454.434	162	0.027
1202	454.805	166	0.0276667
1203	455.176	158	0.0263333
1204	455.548	153	0.0255
1205	455.919	160	0.0266667
1206	456.290	152	0.0253333
1207	456.661	170	0.0283333
1208	457.033	126	0.021
1209	457.404	150	0.025
1210	457.775	160	0.0266667
1211	458.147	166	0.0276667
1212	458.518	159	0.0265
1213	458.889	176	0.0293333
1214	459.261	149	0.0248333
1215	459.632	168	0.028
1216	460.003	156	0.026
1217	460.375	142	0.0236667
1218	460.746	147	0.0245
1219	461.117	164	0.0273333
1220	461.489	171	0.0285
1221	461.860	170	0.0283333
1222	462.231	185	0.0308333
1223	462.603	159	0.0265
1224	462.974	135	0.0225
1225	463.345	136	0.0226667
1226	463.716	169	0.0281667
1227	464.088	151	0.0251667
1228	464.459	170	0.0283333
1229	464.830	152	0.0253333
1230	465.202	153	0.0255
1231	465.573	149	0.0248333
1232	465.944	155	0.0258333
1233	466.316	150	0.025
1234	466.687	168	0.028
1235	467.058	148	0.0246667
1236	467.430	151	0.0251667
1237	467.801	165	0.0275
1238	468.172	168	0.028
1239	468.544	155	0.0258333
1240	468.915	157	0.0261667
1241	469.286	161	0.0268333
1242	469.658	176	0.0293333
1243	470.029	132	0.022
1244	470.400	183	0.0305
1245	470.772	176	0.0293333
1246	471.143	145	0.0241667
1247	471.514	154	0.0256667
1248	471.885	159	0.0265
1249	472.257	183	0.0305
1250	472.628	184	0.0306667
1251	472.999	167	0.0278333
1252	473.371	167	0.0278333
1253	473.742	158	0.0263333
1254	474.113	184	0.0306667
1255	474.485	148	0.0246667
1256	474.856	190	0.0316667
1257	475.227	143	0.0238333
1258	475.599	198	0.033
1259	475.970	167	0.0278333
1260	476.341	145	0.0241667
1261	476.713	168	0.028
1262	477.084	170	0.0283333
1263	477.455	157	0.0261667
1264	477.827	169	0.0281667
1265	478.198	180	0.03
1266	478.569	159	0.0265
1267	478.941	152	0.0253333
1268	479.312	137	0.0228333
1269	479.683	168	0.028
1270	480.054	148	0.0246667
1271	480.426	161	0.0268333
1272	480.797	165	0.0275
1273	481.168	143	0.0238333
1274	481.540	161	0.0268333
1275	481.911	142	0.0236667
1276	482.282	148	0.0246667
1277	482.654	182	0.0303333
1278	483.025	190	0.0316667
1279	483.396	166	0.0276667
1280	483.768	170	0.0283333
1281	484.139	181	0.0301667
1282	484.510	167	0.0278333
1283	484.882	170	0.0283333
1284	485.253	154	0.0256667
1285	485.624	165	0.0275
1286	485.996	174	0.029
1287	486.367	161	0.0268333
1288	486.738	171	0.0285
1289	487.109	168	0.028
1290	487.481	175	0.0291667
1291	487.852	138	0.023
1292	488.223	163	0.0271667
1293	488.595	166	0.0276667
1294	488.966	185	0.0308333
1295	489.337	152	0.0253333
1296	489.709	186	0.031
1297	490.080	172	0.0286667
1298	490.451	149	0.0248333
1299	490.823	183	0.0305
1300	491.194	153	0.0255
1301	491.565	186	0.031
1302	491.937	171	0.0285
1303	492.308	152	0.0253333
1304	492.679	167	0.0278333
1305	493.051	180	0.03
1306	493.422	162	0.027
1307	493.793	172	0.0286667
1308	494.165	172	0.0286667
1309	494.536	157	0.0261667
1310	494.907	176	0.0293333
1311	495.278	150	0.025
1312	495.650	148	0.0246667
1313	496.021	178	0.0296667
1314	496.392	152	0.0253333
1315	496.764	194	0.0323333
1316	497.135	162	0.027
1317	497.506	164	0.0273333
1318	497.878	183	0.0305
1319	498.249	184	0.0306667
1320	498.620	161	0.0268333
1321	498.992	168	0.028
1322	499.363	141	0.0235
1323	499.734	144	0.024
1324	500.106	151	0.0251667
1325	500.477	145	0.0241667
1326	500.848	171	0.0285
1327	501.220	176	0.0293333
1328	501.591	151	0.0251667
1329	501.962	162	0.027
1330	502.334	149	0.0248333
1331	502.705	182	0.0303333
1332	503.076	159	0.0265
1333	503.447	158	0.0263333
1334	503.819	147	0.0245
1335	504.190	144	0.024
1336	504.561	150	0.025
1337	504.933	156	0.026
1338	505.304	143	0.0238333
1339	505.675	158	0.0263333
1340	506.047	150	0.025
1341	506.418	121	0.0201667
1342	506.789	146	0.0243333
1343	507.161	147	0.0245
1344	507.532	143	0.0238333
1345	507.903	144	0.024
1346	508.275	163	0.0271667
1347	508.646	144	0.024
1348	509.017	119	0.0198333
1349	509.389	138	0.023
1350	509.760	153	0.0255
1351	510.131	133	0.0221667
1352	510.502	127	0.0211667
1353	510.874	151	0.0251667
1354	511.245	146	0.0243333
1355	511.616	110	0.0183333
1356	511.988	146	0.0243333
1357	512.359	147	0.0245
1358	512.730	136	0.0226667
1359	513.102	145	0.0241667
1360	513.473	147	0.0245
1361	513.844	133	0.0221667
1362	514.216	156	0.026
1363	514.587	158	0.0263333
1364	514.958	146	0.0243333
1365	515.330	133	0.0221667
1366	515.701	142	0.0236667
1367	516.072	123	0.0205
1368	516.444	157	0.0261667
1369	516.815	144	0.024
1370	517.186	122	0.0203333
1371	517.558	130	0.0216667
1372	517.929	138	0.023
1373	518.300	125	0.0208333
1374	518.671	118	0.0196667
1375	519.043	140	0.0233333
1376	519.414	133	0.0221667
1377	519.785	143	0.0238333
1378	520.157	146	0.0243333
1379	520.528	117	0.0195
1380	520.899	132	0.022
1381	521.271	125	0.0208333
1382	521.642	128	0.0213333
1383	522.013	138	0.023
1384	522.385	128	0.0213333
1385	522.756	126	0.021
1386	523.127	143	0.0238333
1387	523.499	123	0.0205
1388	523.870	130	0.0216667
1389	524.241	128	0.0213333
1390	524.613	137	0.0228333
1391	524.984	119	0.0198333
1392	525.355	123	0.0205
1393	525.726	127	0.0211667
1394	526.098	118	0.0196667
1395	526.469	126	0.021
1396	526.840	134	0.0223333
1397	527.212	135	0.0225
1398	527.583	124	0.0206667
1399	527.954	126	0.021
1400	528.326	127	0.0211667
1401	528.697	120	0.02
1402	529.068	133	0.0221667
1403	529.440	107	0.0178333
1404	529.811	153	0.0255
1405	530.182	113	0.0188333
1406	530.554	120	0.02
1407	530.925	120	0.02
1408	531.296	135	0.0225
1409	531.668	129	0.0215
1410	532.039	127	0.0211667
1411	532.410	118	0.0196667
1412	532.782	119	0.0198333
1413	533.153	142	0.0236667
1414	533.524	141	0.0235
1415	533.895	126	0.021
1416	534.267	154	0.0256667
1417	534.638	114	0.019
1418	535.009	123	0.0205
1419	535.381	134	0.0223333
1420	535.752	134	0.0223333
1421	536.123	138	0.023
1422	536.495	152	0.0253333
1423	536.866	115	0.0191667
1424	537.237	144	0.024
1425	537.609	125	0.0208333
1426	537.980	144	0.024
1427	538.351	151	0.0251667
1428	538.723	136	0.0226667
1429	539.094	133	0.0221667
1430	539.465	142	0.0236667
1431	539.837	149	0.0248333
1432	540.208	131	0.0218333
1433	540.579	133	0.0221667
1434	540.951	156	0.026
1435	541.322	138	0.023
1436	541.693	151	0.0251667
1437	542.064	134	0.0223333
1438	542.436	146	0.0243333
1439	542.807	154	0.0256667
1440	543.178	121	0.0201667
1441	543.550	131	0.0218333
1442	543.921	90	0.015
1443	544.292	138	0.023
1444	544.664	119	0.0198333
1445	545.035	111	0.0185
1446	545.406	108	0.018
1447	545.778	105	0.0175
1448	546.149	115	0.0191667
1449	546.520	106	0.0176667
1450	546.892	114	0.019
1451	547.263	111	0.0185
1452	547.634	111	0.0185
1453	548.006	108	0.018
1454	548.377	105	0.0175
1455	548.748	116	0.0193333
1456	549.119	111	0.0185
1457	549.491	124	0.0206667
1458	549.862	118	0.0196667
1459	550.233	110	0.0183333
1460	550.605	111	0.0185
1461	550.976	124	0.0206667
1462	551.347	120	0.02
1463	551.719	125	0.0208333
1464	552.090	108	0.018
1465	552.461	132	0.022
1466	552.833	112	0.0186667
1467	553.204	96	0.016
1468	553.575	103	0.0171667
1469	553.947	102	0.017
1470	554.318	124	0.0206667
1471	554.689	105	0.0175
1472	555.061	116	0.0193333
1473	555.432	103	0.0171667
1474	555.803	106	0.0176667
1475	556.175	106	0.0176667
1476	556.546	122	0.0203333
1477	556.917	123	0.0205
1478	557.288	103	0.0171667
1479	557.660	118	0.0196667
1480	558.031	127	0.0211667
1481	558.402	102	0.017
1482	558.774	125	0.0208333
1483	559.145	117	0.0195
1484	559.516	94	0.0156667
1485	559.888	101	0.0168333
1486	560.259	113	0.0188333
1487	560.630	94	0.0156667
1488	561.002	111	0.0185
1489	561.373	107	0.0178333
1490	561.744	104	0.0173333
1491	562.116	129	0.0215
1492	562.487	110	0.0183333
1493	562.858	116	0.0193333
1494	563.230	109	0.0181667
1495	563.601	124	0.0206667
1496	563.972	102	0.017
1497	564.344	97	0.0161667
1498	564.715	106	0.0176667
1499	565.086	110	0.0183333
1500	565.457	104	0.0173333
1501	565.829	99	0.0165
1502	566.200	106	0.0176667
1503	566.571	111	0.0185
1504	566.943	104	0.0173333
1505	567.314	100	0.0166667
1506	567.685	101	0.0168333
1507	568.057	124	0.0206667
1508	568.428	133	0.0221667
1509	568.799	115	0.0191667
1510	569.171	93	0.0155
1511	569.542	103	0.0171667
1512	569.913	112	0.0186667
1513	570.285	102	0.017
1514	570.656	112	0.0186667
1515	571.027	98	0.0163333
1516	571.399	116	0.0193333
1517	571.770	100	0.0166667
1518	572.141	104	0.0173333
1519	572.512	105	0.0175
1520	572.884	114	0.019
1521	573.255	109	0.0181667
1522	573.626	111	0.0185
1523	573.998	96	0.016
1524	574.369	97	0.0161667
1525	574.740	101	0.0168333
1526	575.112	94	0.0156667
1527	575.483	116	0.0193333
1528	575.854	119	0.0198333
1529	576.226	94	0.0156667
1530	576.597	101	0.0168333
1531	576.968	107	0.0178333
1532	577.340	108	0.018
1533	577.711	95	0.0158333
1534	578.082	106	0.0176667
1535	578.454	90	0.015
1536	578.825	90	0.015
1537	579.196	100	0.0166667
1538	579.568	107	0.0178333
1539	579.939	97	0.0161667
1540	580.310	84	0.014
1541	580.681	99	0.0165
1542	581.053	110	0.0183333
1543	581.424	117	0.0195
1544	581.795	87	0.0145
1545	582.167	100	0.0166667
1546	582.538	90	0.015
1547	582.909	109	0.0181667
1548	583.281	100	0.0166667
1549	583.652	107	0.0178333
1550	584.023	99	0.0165
1551	584.395	122	0.0203333
1552	584.766	99	0.0165
1553	585.137	98	0.0163333
1554	585.509	111	0.0185
1555	585.880	104	0.0173333
1556	586.251	127	0.0211667
1557	586.623	113	0.0188333
1558	586.994	88	0.0146667
1559	587.365	91	0.0151667
1560	587.737	104	0.0173333
1561	588.108	93	0.0155
1562	588.479	93	0.0155
1563	588.850	89	0.0148333
1564	589.222	106	0.0176667
1565	589.593	97	0.0161667
1566	589.964	98	0.0163333
1567	590.336	99	0.0165
1568	590.707	103	0.0171667
1569	591.078	89	0.0148333
1570	591.450	94	0.0156667
1571	591.821	86	0.0143333
1572	592.192	94	0.0156667
1573	592.564	101	0.0168333
1574	592.935	94	0.0156667
1575	593.306	106	0.0176667
1576	593.678	96	0.016
1577	594.049	93	0.0155
1578	594.420	109	0.0181667
1579	594.792	111	0.0185
1580	595.163	100	0.0166667
1581	595.534	107	0.0178333
1582	595.905	104	0.0173333
1583	596.277	105	0.0175
1584	596.648	103	0.0171667
1585	597.019	108	0.018
1586	597.391	99	0.0165
1587	597.762	82	0.0136667
1588	598.133	89	0.0148333
1589	598.505	96	0.016
1590	598.876	91	0.0151667
1591	599.247	90	0.015
1592	599.619	100	0.0166667
1593	599.990	118	0.0196667
1594	600.361	93	0.0155
1595	600.733	88	0.0146667
1596	601.104	111	0.0185
1597	601.475	93	0.0155
1598	601.847	106	0.0176667
1599	602.218	87	0.0145
1600	602.589	104	0.0173333
1601	602.961	86	0.0143333
1602	603.332	92	0.0153333
1603	603.703	91	0.0151667
1604	604.074	95	0.0158333
1605	604.446	90	0.015
1606	604.817	93	0.0155
1607	605.188	87	0.0145
1608	605.560	102	0.017
1609	605.931	102	0.017
1610	606.302	76	0.0126667
1611	606.674	100	0.0166667
1612	607.045	80	0.0133333
1613	607.416	96	0.016
1614	607.788	92	0.0153333
1615	608.159	109	0.0181667
1616	608.530	98	0.0163333
1617	608.902	113	0.0188333
1618	609.273	107	0.0178333
1619	609.644	88	0.0146667
1620	610.016	120	0.02
1621	610.387	87	0.0145
1622	610.758	103	0.0171667
1623	611.129	94	0.0156667
1624	611.501	94	0.0156667
1625	611.872	114	0.019
1626	612.243	106	0.0176667
1627	612.615	96	0.016
1628	612.986	106	0.0176667
1629	613.357	101	0.0168333
1630	613.729	111	0.0185
1631	614.100	101	0.0168333
1632	614.471	102	0.017
1633	614.843	98	0.0163333
1634	615.214	99	0.0165
1635	615.585	107	0.0178333
1636	615.957	124	0.0206667
1637	616.328	113	0.0188333
1638	616.699	106	0.0176667
1639	617.071	89	0.0148333
1640	617.442	114	0.019
1641	617.813	101	0.0168333
1642	618.185	106	0.0176667
1643	618.556	82	0.0136667
1644	618.927	109	0.0181667
1645	619.298	108	0.018
1646	619.670	99	0.0165
1647	620.041	101	0.0168333
1648	620.412	88	0.0146667
1649	620.784	90	0.015
1650	621.155	97	0.0161667
1651	621.526	81	0.0135
1652	621.898	110	0.0183333
1653	622.269	103	0.0171667
1654	622.640	95	0.0158333
1655	623.012	94	0.0156667
1656	623.383	81	0.0135
1657	623.754	107	0.0178333
1658	624.126	88	0.0146667
1659	624.497	90	0.015
1660	624.868	114	0.019
1661	625.240	85	0.0141667
1662	625.611	93	0.0155
1663	625.982	89	0.0148333
1664	626.354	91	0.0151667
1665	626.725	81	0.0135
1666	627.096	85	0.0141667
1667	627.467	102	0.017
1668	627.839	84	0.014
1669	628.210	104	0.0173333
1670	628.581	116	0.0193333
1671	628.953	101	0.0168333
1672	629.324	88	0.0146667
1673	629.695	94	0.0156667
1674	630.067	96	0.016
1675	630.438	72	0.012
1676	630.809	88	0.0146667
1677	631.181	98	0.0163333
1678	631.552	88	0.0146667
1679	631.923	105	0.0175
1680	632.295	100	0.0166667
1681	632.666	90	0.015
1682	633.037	106	0.0176667
1683	633.409	101	0.0168333
1684	633.780	87	0.0145
1685	634.151	97	0.0161667
1686	634.522	114	0.019
1687	634.894	83	0.0138333
1688	635.265	91	0.0151667
1689	635.636	93	0.0155
1690	636.008	105	0.0175
1691	636.379	111	0.0185
1692	636.750	86	0.0143333
1693	637.122	99	0.0165
1694	637.493	98	0.0163333
1695	637.864	97	0.0161667
1696	638.236	121	0.0201667
1697	638.607	117	0.0195
1698	638.978	102	0.017
1699	639.350	100	0.0166667
1700	639.721	113	0.0188333
1701	640.092	92	0.0153333
1702	640.464	112	0.0186667
1703	640.835	106	0.0176667
1704	641.206	100	0.0166667
1705	641.578	96	0.016
1706	641.949	103	0.0171667
1707	642.320	111	0.0185
1708	642.691	109	0.0181667
1709	643.063	101	0.0168333
1710	643.434	115	0.0191667
1711	643.805	112	0.0186667
1712	644.177	102	0.017
1713	644.548	118	0.0196667
1714	644.919	102	0.017
1715	645.291	92	0.0153333
1716	645.662	100	0.0166667
1717	646.033	88	0.0146667
1718	646.405	119	0.0198333
1719	646.776	106	0.0176667
1720	647.147	77	0.0128333
1721	647.519	93	0.0155
1722	647.890	80	0.0133333
1723	648.261	94	0.0156667
1724	648.633	85	0.0141667
1725	649.004	101	0.0168333
1726	649.375	97	0.0161667
1727	649.747	93	0.0155
1728	650.118	97	0.0161667
1729	650.489	101	0.0168333
1730	650.860	100	0.0166667
1731	651.232	99	0.0165
1732	651.603	105	0.0175
1733	651.974	90	0.015
1734	652.346	69	0.0115
1735	652.717	75	0.0125
1736	653.088	89	0.0148333
1737	653.460	86	0.0143333
1738	653.831	83	0.0138333
1739	654.202	79	0.0131667
1740	654.574	84	0.014
1741	654.945	94	0.0156667
1742	655.316	82	0.0136667
1743	655.688	93	0.0155
1744	656.059	86	0.0143333
1745	656.430	90	0.015
1746	656.802	94	0.0156667
1747	657.173	94	0.0156667
1748	657.544	82	0.0136667
1749	657.915	96	0.016
1750	658.287	87	0.0145
1751	658.658	72	0.012
1752	659.029	103	0.0171667
1753	659.401	81	0.0135
1754	659.772	87	0.0145
1755	660.143	84	0.014
1756	660.515	100	0.0166667
1757	660.886	94	0.0156667
1758	661.257	92	0.0153333
1759	661.629	94	0.0156667
1760	662.000	94	0.0156667
1761	662.371	84	0.014
1762	662.743	110	0.0183333
1763	663.114	97	0.0161667
1764	663.485	89	0.0148333
1765	663.857	89	0.0148333
1766	664.228	102	0.017
1767	664.599	76	0.0126667
1768	664.971	93	0.0155
1769	665.342	76	0.0126667
1770	665.713	88	0.0146667
1771	666.084	92	0.0153333
1772	666.456	99	0.0165
1773	666.827	87	0.0145
1774	667.198	93	0.0155
1775	667.570	77	0.0128333
1776	667.941	86	0.0143333
1777	668.312	81	0.0135
1778	668.684	96	0.016
1779	669.055	83	0.0138333
1780	669.426	88	0.0146667
1781	669.798	72	0.012
1782	670.169	76	0.0126667
1783	670.540	99	0.0165
1784	670.912	77	0.0128333
1785	671.283	81	0.0135
1786	671.654	114	0.019
1787	672.026	96	0.016
1788	672.397	99	0.0165
1789	672.768	95	0.0158333
1790	673.140	83	0.0138333
1791	673.511	97	0.0161667
1792	673.882	98	0.0163333
1793	674.253	78	0.013
1794	674.625	71	0.0118333
1795	674.996	99	0.0165
1796	675.367	91	0.0151667
1797	675.739	81	0.0135
1798	676.110	95	0.0158333
1799	676.481	91	0.0151667
1800	676.853	95	0.0158333
1801	677.224	84	0.014
1802	677.595	75	0.0125
1803	677.967	77	0.0128333
1804	678.338	92	0.0153333
1805	678.709	93	0.0155
1806	679.081	81	0.0135
1807	679.452	96	0.016
1808	679.823	87	0.0145
1809	680.195	86	0.0143333
1810	680.566	96	0.016
1811	680.937	81	0.0135
1812	681.308	100	0.0166667
1813	681.680	81	0.0135
1814	682.051	106	0.0176667
1815	682.422	86	0.0143333
1816	682.794	94	0.0156667
1817	683.165	95	0.0158333
1818	683.536	111	0.0185
1819	683.908	93	0.0155
1820	684.279	80	0.0133333
1821	684.650	85	0.0141667
1822	685.022	115	0.0191667
1823	685.393	109	0.0181667
1824	685.764	103	0.0171667
1825	686.136	119	0.0198333
1826	686.507	115	0.0191667
1827	686.878	134	0.0223333
1828	687.250	149	0.0248333
1829	687.621	169	0.0281667
1830	687.992	157	0.0261667
1831	688.364	182	0.0303333
1832	688.735	238	0.0396667
1833	689.106	270	0.045
1834	689.477	329	0.0548333
1835	689.849	321	0.0535
1836	690.220	396	0.066
1837	690.591	400	0.0666667
1838	690.963	434	0.0723333
1839	691.334	488	0.0813333
1840	691.705	550	0.0916667
1841	692.077	594	0.099
1842	692.448	625	0.104167
1843	692.819	665	0.110833
1844	693.191	678	0.113
1845	693.562	678	0.113
1846	693.933	661	0.110167
1847	694.305	735	0.1225
1848	694.676	718	0.119667
1849	695.047	732	0.122
1850	695.419	614	0.102333
